T,229058,CHEMBL1231,CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,CHEMBL1133,"OXYBUTYNIN CHLORIDE","OXYBUTYNIN CHLORIDE",0.513,1,359,23.71
T,28433,CHEMBL24938,CCCCCN(CCCCC)C(=O)C(CCC(=O)O)NC(=O)c1ccc(Cl)c(Cl)c1,CHEMBL1255589,"LORGLUMIDE SODIUM SA","LORGLUMIDE SODIUM SA",0.5123,1,360,23.78
T,139866,CHEMBL1075,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1ccccc1S2,CHEMBL1200334,"MORICIZINE HYDROCHLO","MORICIZINE HYDROCHLO",0.512,1,361,23.84
T,453570,CHEMBL475534,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1,CHEMBL475534,NITRENDIPINE,NITRENDIPINE,0.5098,1,362,23.91
T,4193,CHEMBL464,CCOC(=O)/C=C(C)/C=C/C=C(C)/C=C/c1c(C)cc(OC)c(C)c1C,CHEMBL464,ETRETINATE,ETRETINATE,0.5098,1,363,23.98
T,121485,CHEMBL74656,COc1cc(N)c(Cl)cc1C(=O)N[C@H]1CCN(CCCOc2ccc(F)cc2)C[C@H]1OC,CHEMBL74656,CISAPRIDE,CISAPRIDE,0.5097,1,364,24.04
T,52523,CHEMBL807,CC12CC3CC(C)(C1)CC(N)(C3)C2,CHEMBL1699,"MEMANTINE HYDROCHLOR","MEMANTINE HYDROCHLOR",0.5095,1,365,24.11
T,328153,CHEMBL1387,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=C(CCC(=O)C4)[C@H]3CC[C@@]21C,CHEMBL1387,NORETHYNODREL,NORETHYNODREL,0.5082,1,366,24.17
T,750761,CHEMBL1326877,COc1ccc(C(=O)c2ccccc2O)c(O)c1,CHEMBL1326877,DIOXYBENZONE,DIOXYBENZONE,0.507,1,367,24.24
T,646449,CHEMBL1165268,O=C(CCCCC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I)Nc1c(I)cc(I)c(C(=O)O)c1I,CHEMBL1165268,IODIPAMIDE,IODIPAMIDE,0.5066,1,368,24.31
T,675215,CHEMBL1201264,CC[N+](C)(CC)CCOC(=O)C1c2ccccc2Oc2ccccc21,CHEMBL1200988,"METHANTHELINE BROMID","METHANTHELINE BROMID",0.5061,1,369,24.37
T,1078590,CHEMBL1697841,CNC(C)CCC=C(C)C,CHEMBL4303692,"ISOMETHEPTENE MUCATE","ISOMETHEPTENE MUCATE",0.5058,1,370,24.44
T,2341521,CHEMBL4303650,COc1ccc(-c2ccc3cc(C(=O)O)ccc3c2)cc1[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,CHEMBL4303650,ADAPALENE,ADAPALENE,0.5057,1,371,24.5
T,1042736,CHEMBL1619785,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)OC1OC(=O)c2ccccc21,CHEMBL1411731,"TALAMPICILLIN HYDROC","TALAMPICILLIN HYDROC",0.5053,1,372,24.57
T,317909,CHEMBL175,CC(C)Cc1ccc([C@H](C)C(=O)O)cc1,CHEMBL175,"(S,+) IBUPROFEN","(S,+) IBUPROFEN",0.505,1,373,24.64
T,263558,CHEMBL157138,CCN(CC)C(=O)N[C@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,CHEMBL157138,"LISURIDE (S)(-)","LISURIDE (S)(-)",0.5044,1,374,24.7
T,1383143,CHEMBL2110703,CCNC1(c2cccs2)CCCCC1=O,CHEMBL2105342,"TILETAMINE HYDROCHLO","TILETAMINE HYDROCHLO",0.5042,1,375,24.77
T,418436,CHEMBL442444,CCN(CC)CCOC(=O)C(c1ccccc1)C1CCCCC1,CHEMBL1368313,"DROFENINE HYDROCHLOR","DROFENINE HYDROCHLOR",0.499,1,376,24.83
T,1070837,CHEMBL1673148,C[N+](C)(CCOc1ccccc1)Cc1ccccc1.O=C([O-])c1cc2ccccc2cc1O,CHEMBL1673148,"BEPHENIUM HYDROXYNAP","BEPHENIUM HYDROXYNAP",0.4988,1,377,24.9
T,148771,CHEMBL94007,CCOc1ccc2nc3cc(N)ccc3c(N)c2c1,CHEMBL582355,"ETHACRIDINE LACTATE","ETHACRIDINE LACTATE",0.4974,1,378,24.97
T,316765,CHEMBL191083,CN(C)c1ccc2nc3ccc(=[N+](C)C)cc-3sc2c1,CHEMBL405110,"METHYLENE BLUE","METHYLENE BLUE",0.4947,1,379,25.03
T,431141,CHEMBL1542,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12,CHEMBL1542,AZATHIOPRINE,AZATHIOPRINE,0.4934,1,380,25.1
T,196215,CHEMBL1185,CN(C)CCc1c[nH]c2ccc(C[C@H]3COC(=O)N3)cc12,CHEMBL1185,ZOLMITRIPTAN,ZOLMITRIPTAN,0.4913,1,381,25.17
T,979620,CHEMBL1555736,CCOc1ccc(Cc2nccc3cc(OCC)c(OCC)cc23)cc1OCC,CHEMBL1316965,"ETHAVERINE HYDROCHLO","ETHAVERINE HYDROCHLO",0.4908,1,382,25.23
T,418438,CHEMBL254857,O=C(COc1ccc(Cl)cc1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,CHEMBL1377408,"FIPEXIDE HYDROCHLORI","FIPEXIDE HYDROCHLORI",0.49,1,383,25.3
T,365248,CHEMBL1428,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,CHEMBL1428,NIMODIPINE,NIMODIPINE,0.4876,1,384,25.36
T,263453,CHEMBL1311,O=[N+]([O-])O[C@@H]1CO[C@@H]2[C@@H](O)CO[C@H]12,CHEMBL1311,"ISOSORBIDE MONONITRA","ISOSORBIDE MONONITRA",0.4835,1,385,25.43
T,328201,CHEMBL1393,CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]34CCC(=O)O4)[C@@H]21,CHEMBL1393,SPIRONOLACTONE,SPIRONOLACTONE,0.4829,1,386,25.5
T,2341122,CHEMBL4303251,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)C5CC5[C@]4(C)[C@H]3CC[C@@]21C,CHEMBL4303251,"CYPROTERONE ACETATE","CYPROTERONE ACETATE",0.4824,1,387,25.56
T,42013,CHEMBL757,C[C@]12CC[C@@H]3[C@H]4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@H]2O,CHEMBL757,NANDROLONE,NANDROLONE,0.4819,1,388,25.63
T,199490,CHEMBL121626,Cc1c(Cl)cccc1Nc1ccccc1C(=O)O,CHEMBL121626,"TOLFENAMIC ACID","TOLFENAMIC ACID",0.4812,1,389,25.69
T,685428,CHEMBL1213583,C#C[C@]1(O)C=C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,CHEMBL1213583,GESTODENE,GESTODENE,0.481,1,390,25.76
T,316347,CHEMBL361497,C[C@@H]1CC[C@H]2[C@@H](C)[C@H](OC(=O)CCC(=O)O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,CHEMBL361497,ARTESUNATE,ARTESUNATE,0.4807,1,391,25.83
T,3799,CHEMBL460,CCc1c(C)[nH]c2c1C(=O)C(CN1CCOCC1)CC2,CHEMBL1200419,"MOLINDONE HYDROCHLOR","MOLINDONE HYDROCHLOR",0.4807,1,392,25.89
T,27385,CHEMBL644,CC(CN(C)C)CN1c2ccccc2CCc2ccccc21,CHEMBL1200948,"TRIMIPRAMINE MALEATE","TRIMIPRAMINE MALEATE",0.4774,1,393,25.96
T,3859,CHEMBL54,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,CHEMBL54,HALOPERIDOL,HALOPERIDOL,0.4764,1,394,26.02
T,469632,CHEMBL1623,Cc1cccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1,CHEMBL1324020,"MECLOZINE DIHYDROCHL","MECLOZINE DIHYDROCHL",0.476,1,395,26.09
T,717,CHEMBL409,CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,CHEMBL409,BICALUTAMIDE,BICALUTAMIDE,0.4759,1,396,26.16
T,32027,CHEMBL698,CCCCNc1ccc(C(=O)OCCN(C)C)cc1,CHEMBL1255654,"TETRACAINE HYDROCHLO","TETRACAINE HYDROCHLO",0.4749,1,397,26.22
T,448872,CHEMBL471737,COc1cc2c(cc1OC)CC(=O)N(CCCN(C)C[C@H]1Cc3cc(OC)c(OC)cc31)CC2,CHEMBL2145077,"IVABRADINE HYDROCHLO","IVABRADINE HYDROCHLO",0.4742,1,398,26.29
T,674575,CHEMBL1200624,C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C[C@@H](OC(C)=O)CC[C@@H]4[C@H]3CC[C@@]21C,CHEMBL1200624,"ETHYNODIOL DIACETATE","ETHYNODIOL DIACETATE",0.4733,1,399,26.35
T,190484,CHEMBL1169,Nc1ccc(C(=O)O)c(O)c1,CHEMBL1169,"4-AMINOSALICYLIC ACI","4-AMINOSALICYLIC ACI",0.4727,1,400,26.42
T,29090,CHEMBL681,CCOC(=O)c1cncn1[C@H](C)c1ccccc1,CHEMBL681,ETOMIDATE,ETOMIDATE,0.4693,1,401,26.49
T,63952,CHEMBL42442,COC(=O)Nc1nc2cc([S+]([O-])c3ccccc3)ccc2[nH]1,CHEMBL42442,OXFENDAZOLE,OXFENDAZOLE,0.4691,1,402,26.55
T,899577,CHEMBL1475693,CC(C)c1c(CN(C)C(C)Cc2ccccc2)n(C)n(-c2ccccc2)c1=O,CHEMBL1475693,FAMPROFAZONE,FAMPROFAZONE,0.4661,1,403,26.62
T,429156,CHEMBL408403,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CC(=O)O)C(C)C)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)O,CHEMBL4303682,"ANGIOTENSIN II (HUMA","ANGIOTENSIN II (HUMA",0.4608,1,404,26.68
T,1768824,CHEMBL3306853,CC1(C)S[C@@H]2[C@H](NC(=O)[C@@H](c3ccccc3)S(=O)(=O)O)C(=O)N2[C@H]1C(=O)O,CHEMBL4303686,"SULBENICILLIN SODIUM","SULBENICILLIN SODIUM",0.4594,1,405,26.75
T,213639,CHEMBL1206,CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21,CHEMBL1200970,"ETHOPROPAZINE HYDROC","ETHOPROPAZINE HYDROC",0.4567,1,406,26.82
T,38727,CHEMBL741,Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,CHEMBL741,LAMOTRIGINE,LAMOTRIGINE,0.4553,1,407,26.88
T,60319,CHEMBL833,Clc1ccccc1CN1CCc2sccc2C1,CHEMBL1717,"TICLOPIDINE HYDROCHL","TICLOPIDINE HYDROCHL",0.4552,1,408,26.95
T,740205,CHEMBL1316321,CN(C)CCCO[C@H]1[C@@H]([C@H](O)CO)O[C@@H]2OC(C)(C)O[C@H]12,CHEMBL1256946,"AMIPRILOSE HYDROCHLO","AMIPRILOSE HYDROCHLO",0.4525,1,409,27.01
T,337366,CHEMBL1399,CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1,CHEMBL1399,ANASTROZOLE,ANASTROZOLE,0.4525,1,410,27.08
T,5080,CHEMBL469,O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O,CHEMBL1201124,"KETOROLAC TROMETHAMI","KETOROLAC TROMETHAMI",0.4498,1,411,27.15
T,3854,CHEMBL53,CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,CHEMBL3187985,"R(-) APOMORPHINE HYD","R(-) APOMORPHINE HYD",0.4481,1,412,27.21
T,48697,CHEMBL36506,CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C,CHEMBL3183453,"NOVOBIOCIN SODIUM SA","NOVOBIOCIN SODIUM SA",0.4473,1,413,27.28
T,401,CHEMBL6615,CCC(c1ccc(O)cc1)C(CC)c1ccc(O)cc1,CHEMBL6615,HEXESTROL,HEXESTROL,0.4442,1,414,27.34
T,453579,CHEMBL1581,CCC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)OCC,CHEMBL1581,PERINDOPRIL,PERINDOPRIL,0.4384,1,415,27.41
T,417180,CHEMBL1487,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,CHEMBL1487,ATORVASTATIN,ATORVASTATIN,0.4377,1,416,27.48
T,27342,CHEMBL641,CNCC[C@@H](Oc1ccccc1C)c1ccccc1,CHEMBL1702,"TOMOXETINE HYDROCHLO","TOMOXETINE HYDROCHLO",0.4373,1,417,27.54
T,26386,CHEMBL127,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12,CHEMBL127,MEROPENEM,MEROPENEM,0.4369,1,418,27.61
T,266225,CHEMBL1321,CNNCc1ccc(C(=O)NC(C)C)cc1,CHEMBL1200410,"PROCARBAZINE HYDROCH","PROCARBAZINE HYDROCH",0.4361,1,419,27.68
T,258666,CHEMBL349803,NS(=O)(=O)c1cc(C(=O)O)cc(N2CCCC2)c1Oc1ccccc1,CHEMBL349803,PIRETANIDE,PIRETANIDE,0.4345,1,420,27.74
T,647846,CHEMBL1170610,O=C(Oc1cccc2cccnc12)c1ccccc1,CHEMBL1170610,BENZOXIQUINE,BENZOXIQUINE,0.4342,1,421,27.81
T,27629,CHEMBL657,CN(C)CCOC(c1ccccc1)c1ccccc1,CHEMBL1620,"DIPHENHYDRAMINE HYDR","DIPHENHYDRAMINE HYDR",0.4338,1,422,27.87
T,675842,CHEMBL1201891,CC(=O)OCC(=O)[C@@]12N=C(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,CHEMBL1201891,DEFLAZACORT,DEFLAZACORT,0.4333,1,423,27.94
T,518263,CHEMBL517427,COC(=O)C1=C(C#N)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,CHEMBL517427,NILVADIPINE,NILVADIPINE,0.4331,1,424,28.01
T,248669,CHEMBL1272,CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O,CHEMBL1272,REPAGLINIDE,REPAGLINIDE,0.4307,1,425,28.07
T,515305,CHEMBL459008,CCCCOC(=O)c1ccc(O)cc1,CHEMBL459008,BUTYLPARABEN,BUTYLPARABEN,0.4287,1,426,28.14
T,105442,CHEMBL990,CN(Cc1ccc(C(C)(C)C)cc1)Cc1cccc2ccccc12,CHEMBL1200397,"BUTENAFINE HYDROCHLO","BUTENAFINE HYDROCHLO",0.4285,1,427,28.2
T,88882,CHEMBL56337,CC(/C=C1\SC(=S)N(CC(=O)O)C1=O)=C\c1ccccc1,CHEMBL56337,EPALRESTAT,EPALRESTAT,0.428,1,428,28.27
T,878794,CHEMBL1454910,O=[N+]([O-])c1ccc(O)c2ncccc12,CHEMBL1454910,NITROXOLINE,NITROXOLINE,0.4262,1,429,28.34
T,14805,CHEMBL554,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,CHEMBL554,LAPATINIB,LAPATINIB,0.4248,1,430,28.4
T,65455,CHEMBL297302,O=C(CCCN1CCC(n2c(O)nc3ccccc32)CC1)c1ccc(F)cc1,CHEMBL297302,BENPERIDOL,BENPERIDOL,0.4246,1,431,28.47
T,99581,CHEMBL64195,O=C(CCCl)NCc1ccccc1,CHEMBL64195,BECLAMIDE,BECLAMIDE,0.4238,1,432,28.53
T,4686,CHEMBL8946,CCc1cc(Cl)c(OC)c(C(=O)NC[C@@H]2CCCN2CC)c1O,CHEMBL1256917,"(S,-) ETICLOPRIDE HY","(S,-) ETICLOPRIDE HY",0.4234,1,433,28.6
T,418411,CHEMBL1490,OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,CHEMBL1092,"TRIHEXYPHENIDYL-D,L ","TRIHEXYPHENIDYL-D,L ",0.4224,1,434,28.67
T,194,CHEMBL403,CC1(C)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O,CHEMBL403,SULBACTAM,SULBACTAM,0.4224,1,435,28.73
T,898847,CHEMBL1474963,CCc1oc2ccccc2c1C(=O)c1ccc(O)cc1,CHEMBL1474963,BENZARONE,BENZARONE,0.4218,1,436,28.8
T,135248,CHEMBL313842,COc1cc(-c2ccc(=O)[nH]n2)ccc1OC(F)F,CHEMBL313842,ZARDAVERINE,ZARDAVERINE,0.4206,1,437,28.86
T,60371,CHEMBL290916,CC1=NN(c2ccccc2)C(=O)C1,CHEMBL290916,EDARAVONE,EDARAVONE,0.4195,1,438,28.93
T,1363818,CHEMBL2079587,C[C@]12Cc3c[nH]nc3C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,CHEMBL2079587,STANOZOLOL,STANOZOLOL,0.4173,1,439,29.0
T,150423,CHEMBL1093,CCCNC(C)C(=O)Nc1c(C)csc1C(=O)OC,CHEMBL1200819,"ARTICAINE HYDROCHLOR","ARTICAINE HYDROCHLOR",0.4088,1,440,29.06
T,12825,CHEMBL103,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,CHEMBL103,PROGESTERONE,PROGESTERONE,0.4087,1,441,29.13
T,59519,CHEMBL831,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,CHEMBL1201155,"LOXAPINE SUCCINATE","LOXAPINE SUCCINATE",0.4085,1,442,29.19
T,107119,CHEMBL991,Cc1cn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O,CHEMBL991,STAVUDINE,STAVUDINE,0.4074,1,443,29.26
T,1378856,CHEMBL2106586,C/C(=C1\CCOC(=O)S1)N(C=O)Cc1cnc(C)nc1N,CHEMBL2106586,CYCOTIAMINE,CYCOTIAMINE,0.4035,1,444,29.33
T,421157,CHEMBL1517,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12,CHEMBL1892210,"OXYTETRACYCLINE DIHY","OXYTETRACYCLINE DIHY",0.4029,1,445,29.39
T,675725,CHEMBL1201774,C[C@H](O)[C@H](O)[C@H]1CNc2nc(N)nc(O)c2N1,CHEMBL1201775,"SAPROPTERIN DIHYDROC","SAPROPTERIN DIHYDROC",0.4022,1,446,29.46
T,122859,CHEMBL75753,O=C(NCCNCC(O)COc1ccc(O)cc1)N1CCOCC1,CHEMBL1329567,"XAMOTEROL HEMIFUMARA","XAMOTEROL HEMIFUMARA",0.4021,1,447,29.52
T,486789,CHEMBL1648,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc2nonc12,CHEMBL1648,ISRADIPINE,ISRADIPINE,0.4015,1,448,29.59
T,1078578,CHEMBL1697829,O=C(Cn1cnnn1)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nncs3)CS[C@H]12,CHEMBL1697829,CEFTEZOLE,CEFTEZOLE,0.4005,1,449,29.66
T,16278,CHEMBL561,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21,CHEMBL1728,"LOMEFLOXACIN HYDROCH","LOMEFLOXACIN HYDROCH",0.3996,1,450,29.72
T,675239,CHEMBL1201288,O=C1CN(/N=C/c2ccc(-c3ccc([N+](=O)[O-])cc3)o2)C(=O)N1,CHEMBL928,"DANTROLENE SODIUM SA","DANTROLENE SODIUM SA",0.3986,1,451,29.79
T,47138,CHEMBL785,C[C@H](NCCc1ccc(O)cc1)[C@H](O)c1ccc(O)cc1,CHEMBL1201160,"RITODRINE HYDROCHLOR","RITODRINE HYDROCHLOR",0.3972,1,452,29.85
T,49869,CHEMBL797,CN1C(=O)CC(c2ccccc2)C1=O,CHEMBL797,PHENSUXIMIDE,PHENSUXIMIDE,0.397,1,453,29.92
T,11819,CHEMBL526,CC(C)c1cccc(C(C)C)c1O,CHEMBL526,PROPOFOL,PROPOFOL,0.3969,1,454,29.99
T,255935,CHEMBL356918,C=CCOC(Cn1ccnc1)c1ccc(Cl)cc1Cl,CHEMBL356918,ENILCONAZOLE,ENILCONAZOLE,0.3962,1,455,30.05
T,27546,CHEMBL648,CN1CCN(C(c2ccccc2)c2ccccc2)CC1,CHEMBL1324714,"CYCLIZINE HYDROCHLOR","CYCLIZINE HYDROCHLOR",0.3956,1,456,30.12
T,187962,CHEMBL1162,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,CHEMBL1162,NORETHINDRONE,NORETHINDRONE,0.3949,1,457,30.18
T,198677,CHEMBL123292,C[C@H]1C[C@H](C)C(=O)[C@H]([C@H](O)CC2CC(=O)NC(=O)C2)C1,CHEMBL123292,CYCLOHEXIMIDE,CYCLOHEXIMIDE,0.3911,1,458,30.25
T,468021,CHEMBL442687,O=c1oc2cc(O)ccc2s1,CHEMBL442687,TIOXOLONE,TIOXOLONE,0.3908,1,459,30.32
T,4381,CHEMBL8706,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,CHEMBL539507,"CLORGYLINE HYDROCHLO","CLORGYLINE HYDROCHLO",0.3908,1,460,30.38
T,364745,CHEMBL219916,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,CHEMBL219916,DOMPERIDONE,DOMPERIDONE,0.39,1,461,30.45
T,209597,CHEMBL129529,CCCCN(CCCC)CCCOC(=O)c1ccc(N)cc1,CHEMBL129529,BUTACAINE,BUTACAINE,0.3837,1,462,30.52
T,54051,CHEMBL811,CN(C)CCC(c1ccc(Br)cc1)c1ccccn1,CHEMBL1200961,"BROMPHENIRAMINE MALE","BROMPHENIRAMINE MALE",0.3833,1,463,30.58
T,248396,CHEMBL146980,CCOC(=O)CC(=O)N1CCSC1COc1ccccc1OC,CHEMBL146980,MOGUISTEINE,MOGUISTEINE,0.383,1,464,30.65
T,169321,CHEMBL1129,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1C(F)(F)F,CHEMBL1129,TRIFLURIDINE,TRIFLURIDINE,0.3826,1,465,30.71
T,17170,CHEMBL115,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,CHEMBL1735,"INDINAVIR SULFATE","INDINAVIR SULFATE",0.3816,1,466,30.78
T,27626,CHEMBL135,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,CHEMBL135,"ESTRADIOL-17 BETA","ESTRADIOL-17 BETA",0.3797,1,467,30.85
T,426514,CHEMBL256105,CC[C@@]1([C@@H]2O[C@@H]([C@H]3O[C@@](O)(CO)[C@H](C)C[C@@H]3C)C[C@@H]2C)CC[C@H]([C@]2(C)CC[C@]3(C[C@H](O)[C@@H](C)[C@@H]([C@@H](C)[C@@H](OC)[C@H](C)C(=O)O)O3)O2)O1,CHEMBL1908308,"MONENSIN SODIUM SALT","MONENSIN SODIUM SALT",0.3796,1,468,30.91
T,1376044,CHEMBL2103774,C#C[C@]1(O)CC[C@H]2[C@H]3[C@H](CC[C@@]21C)C1=C(CC(=O)CC1)C[C@H]3C,CHEMBL2103774,TIBOLONE,TIBOLONE,0.3794,1,469,30.98
T,233553,CHEMBL139877,NC(=O)NS(=O)(=O)c1ccc(N)cc1,CHEMBL139877,SULFACARBAMIDE,SULFACARBAMIDE,0.3788,1,470,31.04
T,675184,CHEMBL1201233,CCOC(=O)[C@@](C)(N)Cc1ccc(O)c(O)c1,CHEMBL1200432,"METHYLDOPATE HYDROCH","METHYLDOPATE HYDROCH",0.3778,1,471,31.11
T,314587,CHEMBL189171,COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,CHEMBL189171,ACEMETACIN,ACEMETACIN,0.3777,1,472,31.18
T,33202,CHEMBL704,Nc1ccc(O)c(C(=O)O)c1,CHEMBL704,MESALAMINE,MESALAMINE,0.3772,1,473,31.24
T,795654,CHEMBL1371770,c1cnc(N2CCN(Cc3ccc4c(c3)OCO4)CC2)nc1,CHEMBL1371770,PIRIBEDIL,PIRIBEDIL,0.376,1,474,31.31
T,2341041,CHEMBL4303170,CC(=O)OCC(=O)[C@@]1(O)CCC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](Cl)C[C@@]21C,CHEMBL4303170,"DICHLORISONE ACETATE","DICHLORISONE ACETATE",0.3718,1,475,31.37
T,384948,CHEMBL1454,c1ccc([C@H]2CN3CCSC3=N2)cc1,CHEMBL1770,"LEVAMISOLE HYDROCHLO","LEVAMISOLE HYDROCHLO",0.3696,1,476,31.44
T,3683,CHEMBL51,O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1,CHEMBL4303471,"KETANSERIN TARTRATE ","KETANSERIN TARTRATE ",0.3667,1,477,31.51
T,1376495,CHEMBL2104225,CCOC(=O)C(C)(N)Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1,CHEMBL4303588,"ETIROXATE HYDROCHLOR","ETIROXATE HYDROCHLOR",0.3664,1,478,31.57
T,507862,CHEMBL485683,C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CCC2=O,CHEMBL485683,ADRENOSTERONE,ADRENOSTERONE,0.3653,1,479,31.64
T,374064,CHEMBL1443,CCOc1ccc2ccccc2c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,CHEMBL1568276,"NAFCILLIN SODIUM SAL","NAFCILLIN SODIUM SAL",0.3633,1,480,31.7
T,125294,CHEMBL1042,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@@]2(C)[C@H]1CC[C@@H]2[C@H](C)CCCC(C)C,CHEMBL1042,CHOLECALCIFEROL,CHOLECALCIFEROL,0.3632,1,481,31.77
T,388574,CHEMBL396778,C[C@H](NCc1ccc(OCc2cccc(F)c2)cc1)C(N)=O,CHEMBL396778,SAFINAMIDE,SAFINAMIDE,0.3615,1,482,31.84
T,1785,CHEMBL429,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,CHEMBL1200323,"LABETALOL HYDROCHLOR","LABETALOL HYDROCHLOR",0.3584,1,483,31.9
T,8910,CHEMBL90,NCCc1c[nH]cn1,CHEMBL1533310,"HISTAMINE DIHYDROCHL","HISTAMINE DIHYDROCHL",0.3576,1,484,31.97
T,62817,CHEMBL844,Brc1c(NC2=NCCN2)ccc2nccnc12,CHEMBL1200389,"BRIMONIDINE L-TARTRA","BRIMONIDINE L-TARTRA",0.355,1,485,32.03
